"Chat ID","Name","Contact Info","IP","Browser","Operating System","User Agent","Referrer","Widget","Department","Answerer","Timestamp","Wait Time (seconds)","Duration (seconds)","Screensharing","Rating (0-4)","Comment","User Field 1","User Field 2","User Field 3","Initial Question","Transfer History","Message Count","Internal Note","Transcript","Tags","Ticket ID","RA Transaction IDs"
"9101856","Patron","","134.53.88.17","Chrome (111.0.0.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","https://libguides.lib.miamioh.edu/az.php?q=girbellic%20acid&amp;p=1",".Slide-out (Proactive live)","Reference","Ginny Boehme","2023-04-12 13:21:12","7","156","None","4","","Are you student/faculty/staff?: Student","","","I'm trying to find two peered review sources for Plant hormones - specifically Gibberellic acid and it's effect on the height of plants.","","10","","13:21:36 - Ginny Boehme : do they have to be primary research?
13:21:54 - Patron : I'm not sure, but I think so?
13:22:03 - Ginny Boehme : ok, let me see what I can find
13:22:15 - Patron : okay, thank yo!
13:22:21 - Patron : thank you
13:23:18 - Ginny Boehme : Here are some results from Web of Science, do any of them look like they will work? <a href=""https://proxy.lib.miamioh.edu/login?url=https://www.webofscience.com/wos/woscc/summary/fbdcb0dc-b8de-404c-a7ca-f7f479978f97-81696eb3/relevance/1"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://www.webofscience.com/wos/woscc/summary/fbdcb0dc-b8de-404c-a7ca-f7f479978f97-81696eb3/relevance/1</a>
13:23:56 - Patron : that's perfect
13:23:59 - Patron : thank you
13:24:05 - Ginny Boehme : great! you're welcome :)
13:24:12 - Patron : have a good day!!
","","0",""
"9102686","Patron","","134.53.225.129","Edge (111.0.1661.62)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36 Edg/111.0.1661.62","https://libguides.lib.miamioh.edu/az.php",".Slide-out (Proactive live)","Reference","Ginny Boehme","2023-04-12 14:36:45","21","187","None","0","","Are you student/faculty/staff?: Student","","","I am researching minority owned businesses and why people want/ should invest in these businesses I am also looking for data about ESG. I need help narrowing down papers and different sources.","","9","","14:37:12 - Ginny Boehme : Can you tell me what ESG is?
14:37:37 - Ginny Boehme : and is this for a specific class?
14:38:27 - Patron : Environmental Social Governance. It a kind of a business plan to help the environment and society through the way businesses are structured. This is for Business 101
14:39:05 - Ginny Boehme : Ok here is the main guide for that class: <a href=""https://libguides.lib.miamioh.edu/BUS101"" target=""_blank"">https://libguides.lib.miamioh.edu/BUS101</a>
14:39:23 - Patron : Thank you so much!
14:39:46 - Ginny Boehme : I'll be honest with you, I'm not all that knowledgeable about business research, so you may want to reach out directly to Abi Morgan or Zac Grisham (both on that page)
14:40:04 - Ginny Boehme : But there's a LOT of info on that guide that should help get you started
14:40:11 - Patron : Will do thank you!
14:40:19 - Ginny Boehme : you're welcome!
","","0",""
"9103096","Patron","","134.53.236.73","Chrome (111.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Katie Gibson","2023-04-12 15:23:38","5","429","None","4","","Are you student/faculty/staff?: grad student","","","i have a question regarding a book : Humains : la Roya est un fleuve / Edmond Baudoin
is it at the library? it says a copy has been ordered in february. but is one there now? thank you","","20","","15:23:47 - Katie Gibson : Hello
15:23:57 - Katie Gibson : I'll take a look... one moment
15:23:58 - Patron : Hi Katie how are you?
15:24:18 - Katie Gibson : I'm doing well!
15:24:28 - Katie Gibson : I'll check the order record to see what the status is
15:24:32 - Katie Gibson : this might take me a second
15:24:40 - Patron : ok thank you
15:27:46 - Katie Gibson : It has been ordered, but we're still waiting on it to arrive.
15:28:07 - Katie Gibson : When it does, we have it marked to rush the processing and it will be on course reserves for FRE 600
15:28:24 - Patron : but we have to read it for next week...
15:28:47 - Patron : so i don't think that will work. there are no copies in the area, are there?
15:28:54 - Katie Gibson : Let me check OhioLINK
15:29:18 - Katie Gibson : We are the only library listed as having it in OhioLINK
15:29:27 - Katie Gibson : and it's showing the same order record
15:29:39 - Patron : i see
15:29:45 - Patron : i will email the professor about it
15:30:15 - Katie Gibson : Yes, that seems like the best plan.
15:30:28 - Katie Gibson : Thank you for your patience!
15:30:48 - Patron : thank you for your help !
15:30:56 - Katie Gibson : you're welcome
","","0",""
"9103894","Patron","","171.66.13.157","Safari (16.3)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Katie Gibson","2023-04-12 17:01:06","173","452","None","0","","Are you student/faculty/staff?: I am a graduate student at Stanford University","","","I am looking for masters thesis from the Geology Department at the University of Miami, Ohio. The thesis were conducted in 1970s","","30","","17:04:05 - Katie Gibson : Hello
17:04:14 - Katie Gibson : Do you have the title?
17:04:19 - Patron : yes I do!
17:04:36 - Patron : The petrology of the Lower Gallatin and Upper Gros Ventre Formattions iCambrian), Dubois Area, Wyoming
17:04:47 - Katie Gibson : Ok, one moment, I'll see if it is available
17:05:01 - Patron : Petrology of the limestones in the Park Shale Mem-
ber, Gros Ventre Formation iMiddle Cambrian), Dubois area, Wyo- ming
17:05:07 - Patron : this one too
17:06:01 - Katie Gibson : We have the first, but it is in storage. Are you affiliated with Miami? 
17:06:10 - Patron : I am not
17:06:31 - Patron : should i try inter library loan?
17:06:34 - Katie Gibson : ah, in that case, your best option is to complete an InterLibrary Loan request through your local library
17:06:40 - Katie Gibson : ah, yes, that's best
17:06:57 - Patron : could you please check the second titel as well?
17:07:02 - Patron : *title
17:07:09 - Katie Gibson : in the process, one moment...
17:07:59 - Katie Gibson : yes, we also have that in our storage facility
17:08:11 - Katie Gibson : an interlibrary loan request for that is also recommende
17:08:15 - Katie Gibson : recommended.
17:08:36 - Patron : for some reason both of these titel are not showing up in worldCat
17:08:40 - Patron : *titels
17:08:46 - Patron : *titles
17:08:50 - Katie Gibson : hm, that is odd
17:09:23 - Katie Gibson : it's likely because as they are pasted, they have some extra text (a - and the letter i)
17:10:01 - Patron : got it
17:10:13 - Katie Gibson : <a href=""https://worldcat.org/title/5514354?oclcNum=5514354"" target=""_blank"">https://worldcat.org/title/5514354?oclcNum=5514354</a>
17:10:48 - Patron : I will just go ahead and put in a request through inter library loan then
17:11:05 - Katie Gibson : yes that's the best option for you
17:11:20 - Patron : great! thank you so much for your time.
17:11:27 - Patron : bye
17:11:37 - Katie Gibson : you're welcome
","","0",""
"9104981","Patron","","134.53.225.64","Chrome (112.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Katie Gibson","2023-04-12 20:18:28","6","287","None","1","Not helpful","Are you student/faculty/staff?: student","","","I have a marketing question about Gen Z LGBTQ women","","15","","20:18:39 - Katie Gibson : Hello
20:18:53 - Katie Gibson : Is this for a particular class?
20:19:28 - Patron : Hi I am working on a marketing capstone project where I am to sell Gillette Venus razors by P&amp;G to Queer women. I need help coming up with advertising tactics that will resonate with this Gen Z audience
20:19:44 - Katie Gibson : Ah I see... a good place to start is the Marketing research guide
20:19:46 - Katie Gibson : <a href=""https://libguides.lib.miamioh.edu/mkt"" target=""_blank"">https://libguides.lib.miamioh.edu/mkt</a>
20:19:59 - Katie Gibson : the main box defaults to the sources for finding consumer information
20:20:25 - Katie Gibson : so those are a place to start
20:20:32 - Patron : Where would I find articles that would help me find this information
20:21:37 - Katie Gibson : MRI Simmons provides consumer information and Mintel academic has consumer reports
20:21:43 - Katie Gibson : Those are two good places to start
20:21:57 - Katie Gibson : but you probably should talk to either Abi or Zac, the business librarians
20:22:10 - Katie Gibson : they are our resident experts in locating this type of information
20:22:23 - Patron : can you connect me to them?
20:23:00 - Katie Gibson : Their contact information is on the research guide I sent. And, you can schedule an appointment with either of them from that page as well
20:23:26 - Patron : ok thank you
","","0",""
"9106092","Patron","","134.53.122.193","Chrome (112.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36","https://libguides.lib.miamioh.edu/az.php?q=Efffect%20of%20GA%20on%20bean%20plant%20height&amp;p=1",".Slide-out (Proactive live)","Reference","Jenny Presnell","2023-04-13 09:59:36","5","429","None","0","","Are you student/faculty/staff?: Student","","","How do I find a resource for a presentation","","7","","09:59:56 - Jenny Presnell : We can do that, but I need more information
10:00:01 - Jenny Presnell : research book or article?
10:00:06 - Jenny Presnell : software?
10:00:12 - Jenny Presnell : and a topic
10:00:23 - Jenny Presnell : and only one?
10:04:20 - Jenny Presnell : are you there?
10:07:05 - Jenny Presnell : come back again -- we can help  we just need a bit more information. 
","","0",""
"9106182","Patron","griff116@miamioh.edu","134.53.89.113","Chrome (112.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Barry Zaslow","2023-04-13 10:13:55","7","382","None","4","he was great","Are you student/faculty/staff?: student","","","I want to get a book that we do not have access to through the library for a research paper","","10","","10:14:16 - Barry Zaslow : Hi Abbie. Can you tell me the title/author of the book, please?
10:14:48 - Patron : Synthesis of Essential Drugs by R.S. Vardanyan
10:15:02 - Barry Zaslow : OK. Let me see what options are available. Please hold on.
10:16:53 - Barry Zaslow : Are you looking for a newer edition than 2006? We do own the 2006 and it is at the BEST Science Library. We can have it brought to King or sent to a regional campus for you. 
10:17:31 - Patron : no 2006 is great, if it could be brought to King that would be great
10:19:34 - Barry Zaslow : OK. Is your e-mail griff116@miamioh.edu? If so I will place the hold and indicate King as a pickup location. They usually go over to BEST once a day so it might not be till Monday but you should get an e-mail notice that it's ready.
10:20:04 - Patron : yes that is my email and that would be great thank you so much
10:20:15 - Barry Zaslow : Sure. Anything else at this time?
10:20:27 - Patron : no all good! thanks again
10:20:38 - Barry Zaslow : Have a great day!
","","0",""
"9106482","Patron","","134.53.120.17","Chrome (111.0.0.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/about/organization/contact-us/","Ask Us page chat","Reference","Jenny Presnell","2023-04-13 10:59:10","7","438","None","0","","","","","Is there an official guide/recommendation regarding the volume levels in the library? It is really frustrating, as a student needing a quiet place to study, to be distracted by faculty conversations and classes happening outside of the third floor of the library.","","29","","10:59:22 - Jenny Presnell : hi
11:00:04 - Jenny Presnell : Unofficially, the third floor is supposed to be quieter
11:00:20 - Jenny Presnell : especially that large study room
11:00:30 - Jenny Presnell : If I were picking, I'd come
11:00:40 - Jenny Presnell : to the second floor out by the windows in one of the carrels
11:00:54 - Jenny Presnell : right now there is an interview up there, so the noise should be temporary
11:01:01 - Jenny Presnell : when everyone gets in the room
11:01:24 - Jenny Presnell : also
11:01:44 - Patron : Yeah! I study in the third floor large room almost every day, but I have just noticed that it has gotten a louder with staff conversations in front of the elevators and various activities and I wasn't sure if that was temporary!
11:01:50 - Jenny Presnell : the Music library and the Art Arch library are very quiet and music
11:02:01 - Jenny Presnell : has a large sunny window on the balcon
11:02:05 - Jenny Presnell : balcony
11:02:41 - Jenny Presnell : We have had a series of interviews, so hopefully this is temporary
11:02:52 - Jenny Presnell : does the study room have a door to close? I forget
11:03:38 - Jenny Presnell : Still, when I need to ""hide"" to get something done -- 2nd floor carrels by the windows -- or I hike to the Music Library
11:03:44 - Jenny Presnell : I know that isn't a good answer
11:03:56 - Patron : No that is a great answer!! I really appreciate it!!
11:04:52 - Jenny Presnell : also
11:04:58 - Jenny Presnell : If you don't care about natural light
11:05:21 - Jenny Presnell : in the children's area -- then back by gov docs -- other side of the compact shelving
11:05:30 - Jenny Presnell : there are carrels as well
11:05:32 - Patron : In King?
11:05:36 - Jenny Presnell : yes
11:05:45 - Patron : What floor is that on? I'll have to check it out
11:05:53 - Jenny Presnell : ground floor
11:06:09 - Patron : Awesome! Thank you :)
11:06:12 - Jenny Presnell : the entrance is by the elevator
11:06:23 - Patron : Ok!
11:06:40 - Patron : Thank you!
","","0",""
"9106783","Patron","shurmemp@miamioh.edu","65.189.29.120","Chrome (111.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36","https://libguides.lib.miamioh.edu/az.php?s=8443&amp;p=1",".Slide-out (Proactive live)","Reference","Jenny Presnell","2023-04-13 11:38:02","5","1354","None","4","great job","Are you student/faculty/staff?: Student","","","I am looking for help finding a data base to research how the Vietnamese war is relevant to the contemporary United States","","38","","11:38:23 - Jenny Presnell : I can think of two 
11:38:44 - Jenny Presnell : America: History and Life and Poltical Science Complete
11:38:48 - Jenny Presnell : lets take a look
11:39:06 - Jenny Presnell : the results I don't think will be as tidy as you like --
11:39:13 - Jenny Presnell : you'll have to figure out relevance
11:39:14 - Jenny Presnell : but
11:39:18 - Jenny Presnell : let me take a look
11:39:20 - Jenny Presnell : be right back
11:39:24 - Patron : Thats Okay
11:39:34 - Patron : thank you
11:42:08 - Jenny Presnell : browse through these -- some aren't relevant, but some might be. I'll keep looking
11:42:10 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=ahl&amp;db=poh&amp;bquery=vietnam+war+AND+contemporary&amp;cli0=DT1&amp;clv0=201201-202212&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=ahl&amp;db=poh&amp;bquery=vietnam+war+AND+contemporary&amp;cli0=DT1&amp;clv0=201201-202212&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site</a>
11:42:45 - Jenny Presnell : these have all been published in the last decade, which may help with the currency part
11:42:58 - Patron : awesome
11:44:19 - Jenny Presnell : maybe this
11:44:20 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=ahl&amp;AN=74534252&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=ahl&amp;AN=74534252&amp;site=ehost-live&amp;scope=site</a>
11:45:45 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=poh&amp;AN=128646108&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=poh&amp;AN=128646108&amp;site=ehost-live&amp;scope=site</a>
11:47:04 - Jenny Presnell : or
11:47:06 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=poh&amp;AN=73883909&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=poh&amp;AN=73883909&amp;site=ehost-live&amp;scope=site</a>
11:47:09 - Jenny Presnell : or
11:47:49 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=poh&amp;AN=129343902&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=poh&amp;AN=129343902&amp;site=ehost-live&amp;scope=site</a>
11:48:54 - Jenny Presnell : this may not be contemporary enough
11:48:55 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=ahl&amp;AN=98782637&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=ahl&amp;AN=98782637&amp;site=ehost-live&amp;scope=site</a>
11:49:56 - Jenny Presnell : or
11:49:57 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=poh&amp;AN=135864181&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=poh&amp;AN=135864181&amp;site=ehost-live&amp;scope=site</a>
11:51:08 - Jenny Presnell : I'll just hang out here for a bit and let me know if anything looks useful
11:51:31 - Patron : I love the article about trusting big government
11:51:49 - Patron : ""Can we Trust Government again?""
11:52:14 - Jenny Presnell : good -- those last links are single articles and talk about gender, effects on the Iraq war, etc.
11:52:46 - Jenny Presnell : it's an interesting question, but sort of hard to figure out sources
11:53:17 - Patron : thanks so much
11:54:24 - Patron : I also might get into the social justice issues in the 60s and relate that to the contemporary united states
11:54:54 - Jenny Presnell : you could use the search words social justice too
11:55:13 - Jenny Presnell : the two databases I mentioned are listed in dtabases a-z
11:55:37 - Patron : perfect
11:55:39 - Jenny Presnell : you can combine them -- if you select one, then you can add the other database once you are inside of the first
11:55:47 - Patron : thanks for the help!
12:00:57 - Jenny Presnell : good luck!
","","11341338",""
"9107067","Patron","","72.190.166.78","Safari (16.3)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Laura Birkenhauer","2023-04-13 12:09:45","5","1246","None","4","","Are you student/faculty/staff?: Student","","","Hi, I am trying to find a few books. Wondering If there’s a chance to get assistance","","32","","12:09:54 - Laura Birkenhauer : Hello!
12:10:05 - Laura Birkenhauer : I'd be glad to help, what books are you searching for? 
12:10:50 - Patron : Hi
12:10:57 - Patron : Thank you Laura
12:11:41 - Patron : There first is a a book, but has smaller subsections of rsearch the doi
12:12:07 - Patron : doi:10.3389/fevo.2022.826781
12:12:15 - Laura Birkenhauer : One moment while I search for this!
12:12:25 - Patron : Thank you!
12:12:34 - Patron : The next is Cultural Memory and Biodiversity
By Virginia D. Nazarea
12:14:01 - Laura Birkenhauer : I found a link to download it here: <a href=""https://www.frontiersin.org/articles/10.3389/fevo.2022.826781/full"" target=""_blank"">https://www.frontiersin.org/articles/10.3389/fevo.2022.826781/full</a>
12:14:07 - Laura Birkenhauer : One moment while I take a look for the next title
12:14:32 - Laura Birkenhauer : That one we have in print, in King Library: <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip,url,uid,cpid&amp;custid=s9002934&amp;db=cat00344a&amp;AN=mucat.b2627637&amp;site=eds-live&amp;scope=site&amp;profile=eds_cat"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip,url,uid,cpid&amp;custid=s9002934&amp;db=cat00344a&amp;AN=mucat.b2627637&amp;site=eds-live&amp;scope=site&amp;profile=eds_cat</a>
12:14:43 - Laura Birkenhauer : You can find it on the second floor, with the call number 

GN476 .N39 1998
12:14:48 - Laura Birkenhauer : It is available for checkout!
12:15:07 - Laura Birkenhauer : You can also place a hold by clicking on Request Item from the link I sent, and have it held or shipped to another library
12:15:37 - Patron : Thank you so much for the first one, unfortunately, I am in the Dragonfly program, and I am a remote student
12:15:55 - Laura Birkenhauer : We have a ""ship to home"" option, let me send you information about that!
12:16:07 - Laura Birkenhauer : <a href=""https://www.lib.miamioh.edu/use/borrow/home-delivery/"" target=""_blank"">https://www.lib.miamioh.edu/use/borrow/home-delivery/</a>
12:17:10 - Patron : Oh wow, I am currently in Texas. Does the range extend here?
12:18:48 - Laura Birkenhauer : I suggest contacting Paul Foley about this, since I am unsure based on the website. But previously the range has not been an issue. His email is foleypa@miamioh.edu or # is 

<a href=""tel:513-529-2435"">513-529-2435</a>
12:19:07 - Laura Birkenhauer : His info is also listed at the bottom of the home delivery page I sent, in case you need to go back and reference it
12:22:06 - Patron : Awesome, I just spoke with someone in the circulation desk. They do ship outside of the state!
12:22:20 - Laura Birkenhauer : Excellent! Glad to hear this service is still an option!
12:22:25 - Laura Birkenhauer : Is there anything else I can help you find today? 
12:24:36 - Patron : Yes please!
12:24:38 - Patron : Heirloom Seeds and Their Keepers: Marginality and Memory in the Conservation of Biological Diversity [Print Replica] Kindle Edition
by Virginia D. Nazarea (Author
12:25:14 - Laura Birkenhauer : I will say, I won't be able to access a Kindle copy, but I can look and see what kind of access we have to this title otherwise!
12:26:33 - Laura Birkenhauer : This one is available through OhioLINK (which is also eligible for Home Delivery) <a href=""https://olc1.ohiolink.edu/search/t?SEARCH=Heirloom+Seeds+and+Their+Keepers%3A+Marginality+and+Memory+in+the+Conservation+of+Biological+Diversity"" target=""_blank"">https://olc1.ohiolink.edu/search/t?SEARCH=Heirloom+Seeds+and+Their+Keepers%3A+Marginality+and+Memory+in+the+Conservation+of+Biological+Diversity</a>
12:30:14 - Patron : Okay! Thank you so much Laura
12:30:28 - Laura Birkenhauer : You're welcome! Let me know if there's anything else I can help with.
12:30:37 - Patron : Will do!
12:30:40 - Patron : Appreciate it :)
","","0",""
"9107806","Patron","","76.35.91.100","Firefox (112.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/112.0","https://libguides.lib.miamioh.edu/az.php?a=l&amp;p=1",".Slide-out (Proactive live)","Reference","Katie Gibson","2023-04-13 13:31:03","17","417","None","4","","Are you student/faculty/staff?: student","","","I'm having trouble finding articles about the history of queer women depicted in film. I'm having a little trouble finding anything that looks relevant","","12","","13:31:24 - Katie Gibson : Hi one moment please
13:31:32 - Patron : Thank you!
13:31:50 - Katie Gibson : Ok what's up
13:32:40 - Patron : So I'm doing a short presentation on the history of queer women being depicted in film and I'm having trouble finding anything that looks relevant
13:33:08 - Katie Gibson : Ah, ok, you probably want to go into a database called Gender Studies
13:33:15 - Katie Gibson : do you know how get to that?
13:33:19 - Patron : Yes!
13:34:00 - Katie Gibson : Ok try searching there and let me know if you have additional questions
13:34:25 - Katie Gibson : start with queer in one search box film in the next 
13:34:38 - Katie Gibson : that should get you the most relevant results
13:36:53 - Patron : I think I found something. Thank you! I never know which are the best databases to use
13:38:21 - Katie Gibson : You're welcome, anytime
","","0",""
"9107878","Patron","","65.33.135.230","Chrome (103.0.0.0)","Chrome OS","Mozilla/5.0 (X11; CrOS x86_64 14816.131.4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/research/research-support/ask/","Ask Us page chat","Reference","Laura Birkenhauer","2023-04-13 13:38:14","7","671","None","0","","","","","what do you have on punchy the robot","","25","","13:38:27 - Laura Birkenhauer : Hello
13:38:48 - Patron : hi
13:39:52 - Laura Birkenhauer : Can you tell me more about your topic? A cursory search tells me that this is related to learning about drug and alcohol abuse. Do you need research on that topic? Or only sources about this particular program?
13:40:38 - Patron : yes
13:40:42 - Patron : both
13:41:27 - Patron : and if you have physical material i would like that as well
13:42:17 - Laura Birkenhauer : I'm finding online some sources from the 1990s from newspapers. Have you already seen these kinds of sources? A Google search turns up a number of these. I'll turn my attention to focusing on sources generally about anti-drug education in schools.
13:42:25 - Laura Birkenhauer : <a href=""https://www.chicagotribune.com/news/ct-xpm-1991-01-30-9101090555-story.html"" target=""_blank"">https://www.chicagotribune.com/news/ct-xpm-1991-01-30-9101090555-story.html</a>
13:42:28 - Laura Birkenhauer : <a href=""https://www.baltimoresun.com/news/bs-xpm-1991-12-08-9113013021-story.html"" target=""_blank"">https://www.baltimoresun.com/news/bs-xpm-1991-12-08-9113013021-story.html</a>
13:42:34 - Laura Birkenhauer : <a href=""https://dks.library.kent.edu/?a=d&amp;d=dks19900309-01.2.6"" target=""_blank"">https://dks.library.kent.edu/?a=d&amp;d=dks19900309-01.2.6</a>
13:42:48 - Laura Birkenhauer : <a href=""https://www.latimes.com/archives/la-xpm-1991-12-13-me-317-story.html"" target=""_blank"">https://www.latimes.com/archives/la-xpm-1991-12-13-me-317-story.html</a>
13:43:01 - Laura Birkenhauer : <a href=""https://www.orlandosentinel.com/news/os-xpm-1990-11-15-9011130778-story.html"" target=""_blank"">https://www.orlandosentinel.com/news/os-xpm-1990-11-15-9011130778-story.html</a>
13:43:07 - Laura Birkenhauer : Those are a number of news sources online. 
13:43:30 - Laura Birkenhauer : Let me search our databases and catalog for online and digital sources. 
13:43:36 - Laura Birkenhauer : *print sources
13:43:59 - Patron : ok
13:44:38 - Laura Birkenhauer : Here is a search for the phrase ""anti-drug education"" <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;bquery=%26quot%3banti-drug+education%26quot%3b&amp;cli0=FT1&amp;clv0=Y&amp;type=1&amp;searchMode=Standard&amp;site=eds-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;bquery=%26quot%3banti-drug+education%26quot%3b&amp;cli0=FT1&amp;clv0=Y&amp;type=1&amp;searchMode=Standard&amp;site=eds-live&amp;scope=site</a>
13:46:37 - Laura Birkenhauer : This title looks relevant: <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip,url,uid,cpid&amp;custid=s9002934&amp;db=cat00344a&amp;AN=mucat.b3318911&amp;site=eds-live&amp;scope=site&amp;profile=eds_cat"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip,url,uid,cpid&amp;custid=s9002934&amp;db=cat00344a&amp;AN=mucat.b3318911&amp;site=eds-live&amp;scope=site&amp;profile=eds_cat</a> It's called Schools: school-based education for drug abuse prevention
13:47:32 - Laura Birkenhauer : This one is about Teen Drug Abuse and has sections about substance abuse education <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip,url,uid,cpid&amp;custid=s9002934&amp;db=cat00344a&amp;AN=mucat.b3461460&amp;site=eds-live&amp;scope=site&amp;profile=eds_cat"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip,url,uid,cpid&amp;custid=s9002934&amp;db=cat00344a&amp;AN=mucat.b3461460&amp;site=eds-live&amp;scope=site&amp;profile=eds_cat</a>
13:48:30 - Patron : i cant view that stuff i dont have a long in
13:48:45 - Laura Birkenhauer : Are you affiliated with Miami University? 
13:49:08 - Patron : im a friend
13:49:27 - Patron : and friend of the robot
13:49:29 - Laura Birkenhauer : OK. I'd suggest coming in-person, then. You can then search and access our materials both online and in-print when you're here in person.
13:49:38 - Patron : ok
","","0",""
