"Chat ID","Name","Contact Info","IP","Browser","Operating System","User Agent","Referrer","Widget","Department","Answerer","Timestamp","Wait Time (seconds)","Duration (seconds)","Screensharing","Rating (0-4)","Comment","User Field 1","User Field 2","User Field 3","Initial Question","Transfer History","Message Count","Internal Note","Transcript","Tags","Ticket ID","RA Transaction IDs"
"11875527","Patron","","134.53.242.241","Chrome (134.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://www-lib-miamioh-edu.proxy.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Laura Birkenhauer","2025-03-27 13:58:02","11","93","None","0","","Are you student/faculty/staff?: yes","","","Black Women, Identity, and Cultural Theory: (Un)Becoming the Subject (Book) is this available in our library?","","3","","13:58:17 - Laura Birkenhauer : Hello!
13:58:23 - Laura Birkenhauer : Let me take a look and see what I can find.
13:59:50 - Laura Birkenhauer : We don't have it in our library, but it's available through OhioLINK: <a href=""https://olc1.ohiolink.edu/search/t?SEARCH=Black+Women%2C+Identity%2C+and+Cultural+Theory%3A+%28Un%29Becoming+the+Subject"" target=""_blank"">https://olc1.ohiolink.edu/search/t?SEARCH=Black+Women%2C+Identity%2C+and+Cultural+Theory%3A+%28Un%29Becoming+the+Subject</a>
","","0","53559410"
"11875559","Patron","","134.53.242.241","Chrome (134.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Laura Birkenhauer","2025-03-27 14:01:13","4","655","None","0","","Are you student/faculty/staff?: yes","","","Black Women, Identity, and Cultural Theory: (Un)Becoming the Subject (Book) is this available in our library?","","21","","14:01:33 - Laura Birkenhauer : We don't have it in our library, but it's available through OhioLINK: <a href=""https://olc1.ohiolink.edu/search/t?SEARCH=Black+Women%2C+Identity%2C+and+Cultural+Theory%3A+%28Un%29Becoming+the+Subject"" target=""_blank""><a href=""https://olc1.ohiolink.edu/search/t?SEARCH=Black+Women%2C+Identity%2C+and+Cultural+Theory%3A+%28Un%29Becoming+the+Subject"" target=""_blank"">https://olc1.ohiolink.edu/search/t?SEARCH=Black+Women%2C+Identity%2C+and+Cultural+Theory%3A+%28Un%29Becoming+the+Subject</a></a>
14:02:20 - Patron : Ok, thank you! i have one more question
14:02:43 - Laura Birkenhauer : You're welcome! Yes, how can I help? 
14:03:07 - Patron : The African American Short Story 1970 to 1990: A Collection of Critical Essays.
14:03:24 - Laura Birkenhauer : Let me check this out and see what I can find
14:05:32 - Laura Birkenhauer : It looks like OSU has a copy of this title: <a href=""https://olc1.ohiolink.edu/search?/tThe+African+American+Short+Story+A+Collection+of+Critical+Essays./tafrican+american+short+story+a+collection+of+critical+essays/-3%2C0%2C0%2CB/frameset&amp;FF=tafrican+american+short+story+++++1970+++++1990+a+collection+of+critical+ess&amp;1%2C1%2C/indexsort=-"" target=""_blank"">https://olc1.ohiolink.edu/search?/tThe+African+American+Short+Story+A+Collection+of+Critical+Essays./tafrican+american+short+story+a+collection+of+critical+essays/-3%2C0%2C0%2CB/frameset&amp;FF=tafrican+american+short+story+++++1970+++++1990+a+collection+of+critical+ess&amp;1%2C1%2C/indexsort=-</a>
14:06:22 - Patron : what about this article: Wolfgang Karrer ""Gayl Jones Asylum""
14:06:37 - Laura Birkenhauer : I'll check on that now
14:07:18 - Laura Birkenhauer : That appears to be one of the stories in the collection that I sent
14:07:28 - Laura Birkenhauer : Are you hoping I'll check and see if we have access to the story by itself?
14:07:33 - Patron : yes
14:07:41 - Laura Birkenhauer : Got it, let me see if that's an option
14:09:47 - Laura Birkenhauer : It's not looking like we have access to the story individually, either in print or digitally
14:09:54 - Laura Birkenhauer : I'd recommend requesting the copy that OSU has
14:10:58 - Patron : is there a digital version that I request?
14:11:27 - Laura Birkenhauer : There is not, I already checked
14:11:41 - Laura Birkenhauer : The print option at OSU is the only option I've found
14:12:15 - Laura Birkenhauer : You could place an interlibrary loan and request a digital copy of the story, but you'll likely be told my the ILL staff that you need to request that print copy
14:12:24 - Patron : thank you for all your help
14:12:27 - Laura Birkenhauer : If you want to try, though, you can do that here <a href=""https://ill.lib.miamioh.edu/illiad/logon.html"" target=""_blank"">https://ill.lib.miamioh.edu/illiad/logon.html</a>
14:12:28 - Laura Birkenhauer : You're welcome!
","","0","53560114"
"11876672","Patron","","75.67.240.203","Firefox (136.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:136.0) Gecko/20100101 Firefox/136.0","https://www.lib.muohio.edu/",".Slide-out (Proactive live)","Reference","Jaclyn Spraetz","2025-03-27 16:16:53","4","701","None","0","","Are you student/faculty/staff?: faculty","","","Hi--having trouble downloading an Ebook.","","19","","16:17:12 - Jaclyn Spraetz : Hi Kaara! What is the title of the book you are trying to download? 
16:17:17 - Patron : Hi, here it is: The Heart and Stomach of a King : Elizabeth I and the Politics of Sex and Power
16:17:30 - Jaclyn Spraetz : Thanks! I will look into this and get right back to you
16:17:37 - Patron : it asks me to log in to EBSCO when I'm already logged in to Miami and it won't let me download the PDF
16:22:05 - Jaclyn Spraetz : It looks like this book is only available for one person to view at a time. For some reason it is listed twice but it looks like they are both the same e-copy. You may want to wait a little bit and then try again in an hour or so. I also see that a print copy is available at King if you want to check it out. However, with Spring Break, it looks like the library will be back open on Sunday
16:22:20 - Patron : it's probably me who's trying to view it?
16:22:27 - Patron : I'm off campus
16:22:59 - Patron : I mean, I can open the e book; it just won't download
16:23:28 - Jaclyn Spraetz : Are you able to view the book using the ""PDF Full Text"" link? 
16:23:44 - Patron : no, that's when EBSCO wants me to log into their site
16:24:02 - Patron : for both the PDF and ""full text download""
16:24:26 - Jaclyn Spraetz : I'm getting that message too, but I think it's coming up because the ebook is currently in use by someone else
16:24:33 - Patron : it's probably me :)
16:25:21 - Jaclyn Spraetz : Does the message you see just say that you need to sign in? Are you not getting any message that say, ""Sorry, this eBook is in use. Currently, 0 other users are in the hold queue for this eBook."" 
16:25:38 - Patron : No, I just get a request screen from EBSCO to log into their site
16:26:18 - Patron : it doesn't seem to transfer from the library where i'm already logged in
16:27:45 - Jaclyn Spraetz : If I were you, I would go ahead and create an EBSCO account just to see if you are able to access the book that way. That is strange to be getting this message. I'm also around if you want to give me a call. My office phone is 513-529-1747
16:28:05 - Patron : i'll just read it online, clunky as that is, thank you
16:28:53 - Jaclyn Spraetz : Let me know if I can answer any other questions you have! 
","","0","53564053"
"11879567","Patron","","134.53.243.39","Safari (17.6)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15","https://www.lib.miamioh.edu/2025-02-28-miami-libraries-celebrates-six-new-associate-librarians",".Slide-out (Proactive live)","Reference","Andy Revelle","2025-03-28 12:27:25","12","227","None","0","","Are you student/faculty/staff?: staff","","","Just double-checking to see if Miami University Libraries is considered a single unit and not plural. I believe it's treated as singular, yes?","","6","","12:28:16 - Andy Revelle : I usually treat it as plural but let me check an official press release from the deans office.
12:28:35 - Patron : OK. Thanks. Your website treats it as singular.
12:31:18 - Andy Revelle : They use both in different places
12:31:31 - Andy Revelle : I don't think either is incorrect
12:31:57 - Patron : So I'm right either way. OK. Thanks.
12:32:03 - Andy Revelle : no problem
","","0","53575966"
"11884450","Patron","","134.53.242.242","Chrome (134.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Jenny Presnell","2025-03-30 15:08:38","5","84","None","4","","Are you student/faculty/staff?: Student","","","Hi there! How do I find access to Miami University class pages? Specifically, I'm looking for BLS 342 and its Boeing information.","","5","","15:08:47 - Jenny Presnell : hi
15:09:06 - Jenny Presnell : That is in the research guide section-- I'll send a link
15:09:49 - Patron : Oh ok I think I see it! Thank you so much.
15:09:49 - Jenny Presnell : <a href=""https://libguides.lib.miamioh.edu/BLS342"" target=""_blank"">https://libguides.lib.miamioh.edu/BLS342</a>
15:10:11 - Patron : Got it! Thanks again.
","","0","53592914"
"11885810","Patron","","134.53.237.225","Chrome (134.0.0.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/about/locations/king-library/",".Slide-out (Proactive live)","Reference","Kristen Adams","2025-03-31 09:07:06","4","218","None","0","","Are you student/faculty/staff?: No (helping a student)","","","Is the following book available for checkout?  9780198820604","","10","","09:07:19 - Kristen Adams : Good morning, let me check
09:07:24 - Kristen Adams : Is that the ISBN?
09:07:33 - Patron : Yes
09:09:18 - Kristen Adams : I'm not seeing this edition. 
09:09:26 - Kristen Adams : I did a title search and found some here
09:09:27 - Kristen Adams : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip&amp;bquery=TI+Comparative+Politics&amp;cli0=FT1&amp;clv0=Y&amp;type=1&amp;searchMode=Standard&amp;site=eds-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip&amp;bquery=TI+Comparative+Politics&amp;cli0=FT1&amp;clv0=Y&amp;type=1&amp;searchMode=Standard&amp;site=eds-live&amp;scope=site</a>
09:09:49 - Kristen Adams : I don't see any with the author, however it's possible that older editions had different authors.
09:10:24 - Kristen Adams : I did an amazon search and see that this one is the 5th edition, so there's a number of older ones, but I'm not sure from the catalog search which one might be good
09:10:52 - Patron : Okay!  Thank you for your assistance!
09:10:57 - Kristen Adams : Glad to help
","","0","53597240"
"11885858","Patron","","134.53.243.52","Safari (18.3.1)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3.1 Safari/605.1.15","https://libguides.lib.miamioh.edu/az/databases?q=web%20of%20science",".Slide-out (Proactive live)","Reference","Barry Zaslow","2025-03-31 09:17:56","7","344","None","4","","Are you student/faculty/staff?: faculty","","","I need this paper, could you please help me with this, Preclinical Mouse Models of Human Prostate Cancer and Their Utility in Drug Discovery","","10","","09:18:20 - Barry Zaslow : Hello. Let me see what access we have for this. Please hold on a bit.
09:19:27 - Barry Zaslow : It looks like this is from a 2010 issue of 

Current protocols in pharmacology
09:20:08 - Barry Zaslow : We do not have online ready for this but you can do Interlibrary Loan at this link: <a href=""https://ill.lib.miamioh.edu/illiad/logon.html"" target=""_blank"">https://ill.lib.miamioh.edu/illiad/logon.html</a>
09:20:18 - Patron : yes, it is.
09:21:04 - Barry Zaslow : If you have not yet used this service, create a new account with your unique ID/password, then choose new request, article, and fill in the boxes with your citation. The staff will try to find it at another library and send you a link to a scanned PDF. Does this help and is it clear?
09:21:21 - Barry Zaslow : There should be no charge to you for this as it is part of the library services budget.
09:21:42 - Patron : yes, thank you.
09:21:55 - Barry Zaslow : You're welcome. Any other papers needed at this time?
09:23:34 - Patron : no, thanks.
09:24:04 - Barry Zaslow : OK. Have a good day. There should be different people here every few hours till 9pm if you find you need more help.
","","0","53597562"
"11886098","Patron","","134.53.242.21","Edge (134.0.0.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Kristen Adams","2025-03-31 10:04:24","12","183","None","0","","Are you student/faculty/staff?: Student","","","I can't find this article and I need it for a class. Its from 2014 from New York Times and its called ""Trying to Close a Knowledge Gap, Word by Word"" written by Motoko Rich","","7","","10:04:45 - Kristen Adams : Hello. I can have a look.
10:05:41 - Kristen Adams : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip&amp;db=f5h&amp;AN=95087061&amp;site=eds-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip&amp;db=f5h&amp;AN=95087061&amp;site=eds-live&amp;scope=site</a>
10:05:47 - Kristen Adams : I think this is the one
10:05:54 - Kristen Adams : and access is via Factivia 
10:06:31 - Patron : Is there a way to download it?
10:07:14 - Kristen Adams : if you sign into factivia, you can likely download it, yes
10:07:48 - Patron : Thanks!
","","0","53598362"
"11886413","Patron","","134.53.242.241","Edge (134.0.0.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 Edg/134.0.0.0","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Barry Zaslow","2025-03-31 10:45:18","10","26","None","0","","Are you student/faculty/staff?: student","","","I need a peer reviewed article for a group project, and I am not sure how to find one my topic for the project is ""budgeting for college students"". I would greatly appreciate the help
 thank you,
 LaShaye.","","2","","10:47:05 - Barry Zaslow : Hello. This sounds like a good one for the database Education Research Complete which is in our Databases A-Z list. There should be a checkbox for peer-reviewed. You could also start with Articles &amp; More from the library home page although that might give you many more choice than you would want to sift through. Try different combinations of keywords such as ""budget"" ""Students"" ""college or university"" Does this sound helpfuL?
10:47:31 - Patron : Yes thank you
","","0","53599491"
"11886420","Patron","","96.63.217.49","Chrome (134.0.0.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Kristen Adams","2025-03-31 10:45:56","6","148","None","0","","Are you student/faculty/staff?: Graduate Assistant","","","I have a textbook I checked out through OHIOLink but I'm unable to renew it again. I still need it for the rest of the semester. What would you recommend so that I can continue using the textbook for the next few weeks?","","5","","10:46:21 - Kristen Adams : Hello. 
10:46:45 - Kristen Adams : You'd be best contacting the circulation desk, I can get you their email. 
10:47:29 - Kristen Adams : libfines@miamioh.edu
10:48:42 - Patron : Thank you!
10:48:49 - Kristen Adams : Your welcome
","","0","53599712"
"11886569","Patron","","134.53.242.65","Chrome (134.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Kristen Adams","2025-03-31 11:02:56","4","52","None","0","","Are you student/faculty/staff?: student","","","Henning, G. W., &amp; Roberts, D. M. (2023). Student affairs assessment: Theory to practice. Routledge.
ISBN-13: 978-1032581637","","4","","11:03:07 - Kristen Adams : Hello.
11:03:13 - Kristen Adams : Let me have a look for this
11:03:58 - Kristen Adams : Looks like we do have this one
11:03:59 - Kristen Adams : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip,url,uid,cpid&amp;custid=s9002934&amp;db=cat00344a&amp;AN=mucat.b5214867&amp;site=eds-live&amp;scope=site&amp;profile=eds_cat"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;AuthType=cookie,ip,url,uid,cpid&amp;custid=s9002934&amp;db=cat00344a&amp;AN=mucat.b5214867&amp;site=eds-live&amp;scope=site&amp;profile=eds_cat</a>
","","0","53600860"
"11886626","Patron","pereirrp@miamioh.edu","134.53.242.65","Firefox (136.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:136.0) Gecko/20100101 Firefox/136.0","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Barry Zaslow","2025-03-31 11:10:34","7","262","None","0","","Are you student/faculty/staff?: Graduate Student","","","How can I get access to newspaper subscriptions","","5","","11:11:25 - Barry Zaslow : Hello Rochelle. Can you be a bit more specific? We have New York Times and Wall Street Journal group subscriptions that are free to students and staff. Is that it or something else?
11:11:45 - Patron : New york times. How can I access that?
11:13:27 - Barry Zaslow : You may have to be on campus (that varies depending on the NYT policies). Go to the library home page <a href=""http://www.lib.miamioh.edu"" target=""_blank"">http://www.lib.miamioh.edu</a> and choose Databases A-Z, then in the ""N"" section you should see New York Times and there is a link called nytimes.com/grouppass
11:15:11 - Patron : Thanks!
11:15:47 - Barry Zaslow : You're welcome. If you get stuck there should be people here till 9pm each weekday Mon-Thurs to assist with shorter hours on Friday and Sunday
","","0","53601129"
"11887062","Patron","","134.53.242.232","Chrome (134.0.0.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://libguides.lib.miamioh.edu/az/databases",".Slide-out (Proactive live)","Reference","Jenny Presnell","2025-03-31 12:00:19","6","571","None","0","","Are you student/faculty/staff?: student","","","I need help trying to find an academic journal on problems with coaching in women's soccer","","21","","12:00:30 - Jenny Presnell : hi
12:00:48 - Jenny Presnell : do you need articles -- or just a journal to read?
12:01:21 - Patron : articles for an annotated bib
12:01:28 - Jenny Presnell : got it
12:01:28 - Jenny Presnell : I
12:01:34 - Jenny Presnell : I'll take a look
12:01:40 - Patron : thank you
12:04:12 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=s3h&amp;bquery=coaching+AND+womens+soccer&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=s3h&amp;bquery=coaching+AND+womens+soccer&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site</a>
12:04:18 - Jenny Presnell : take a look at these
12:04:28 - Jenny Presnell : I'm not sure this is what you want
12:04:43 - Jenny Presnell : I'll look a bit further  174 is a lot to look through
12:04:51 - Patron : thank you so much!
12:04:55 - Jenny Presnell : actually
12:05:10 - Jenny Presnell : if you click on peer reviewed on the left, you get on ly 69
12:05:22 - Jenny Presnell : let me know what you think and I'll poke around a bit
12:05:31 - Patron : perfect I will
12:07:32 - Jenny Presnell : I think this is a subset of the search above
12:07:33 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=s3h&amp;bquery=coaching+AND+womens+soccer+AND+(+problems+or+challenges+)&amp;cli0=RV&amp;clv0=Y&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=s3h&amp;bquery=coaching+AND+womens+soccer+AND+(+problems+or+challenges+)&amp;cli0=RV&amp;clv0=Y&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site</a>
12:08:56 - Jenny Presnell : probably duplicates here, but I added another database
12:08:57 - Jenny Presnell : <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=s3h&amp;db=a9h&amp;db=aph&amp;bquery=coaching+AND+womens+soccer+AND+(+problems+or+challenges+)&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=s3h&amp;db=a9h&amp;db=aph&amp;bquery=coaching+AND+womens+soccer+AND+(+problems+or+challenges+)&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site</a>
12:10:01 - Patron : sweet thanks
","","0","53602555"
"11887417","Patron","","134.53.242.242","Chrome (133.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36","https://libguides.lib.miamioh.edu/az/databases",".Slide-out (Proactive live)","Reference","Ginny Boehme","2025-03-31 12:43:34","6","892","None","1","","Are you student/faculty/staff?: Student","","","Can you help me find a peer review article from a psychologist perspective over the teacher burnout/retention","","11","","12:43:55 - Ginny Boehme : Hi there, can you tell me a bit more about your topic//assignment?
12:45:21 - Patron : This is for a capstone project and I have to have two disciplinary perspectives (educational perspective, and  psychological perspective). My main topic is :‭ The teacher shortage crisis: How lack of resources and training worsen recruitment and retention.‬
‭
12:46:48 - Ginny Boehme : This is helpful, thank you! Here are some search results from PsycINFO, which is one of our psychology databases: <a href=""https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=psyh&amp;bquery=(+teacher+or+educator+or+instructor+)+AND+(+burnout+or+stress+or+fatigue+or+exhaustion+or+retention+)&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site"" target=""_blank"">https://proxy.lib.miamioh.edu/login?url=https://search.ebscohost.com/login.aspx?direct=true&amp;db=psyh&amp;bquery=(+teacher+or+educator+or+instructor+)+AND+(+burnout+or+stress+or+fatigue+or+exhaustion+or+retention+)&amp;type=1&amp;searchMode=Standard&amp;site=ehost-live&amp;scope=site</a>
12:46:59 - Ginny Boehme : Do any of these look like they might be helpful?
12:49:14 - Patron : are these written from a psychologist?
12:49:52 - Ginny Boehme : You will have to look at the authors for any article that looks helpful. This just collects research from psychology journals, so most are but not all
12:53:52 - Patron : I am still having difficulty looking for authors who are psychologist. When I find a source they are typically written from an educator. I am just wondering how to go about that
12:56:29 - Ginny Boehme : There's really not a good way to search for that. Does it have to be from a psychologist? It seems like as long as your article examines things through a psychological lens, it shouldn't matter the employment of the author
12:58:21 - Patron : Based on my course, we have to have it written from a psychologist
12:58:41 - Patron : I wish it wasn't like that
12:58:47 - Ginny Boehme : Ok then you will have to do some legwork to identify authors who fit your criteria
","","0","53604362"
"11887431","Patron","","134.53.235.233","Chrome (134.0.0.0)","Windows","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://libguides.lib.miamioh.edu/az/databases",".Slide-out (Proactive live)","Reference","Jenny Presnell","2025-03-31 12:45:06","8","178","None","0","","Are you student/faculty/staff?: Staff/Restarting Doctoral Student in EDL","","","Hello! I would like to setup a connection with a Librarian who can assist me with revising and understanding database search processes. I am looking to develop a reading list of scholarly articles for a comprehensive exam effort. Is there a better way to go about getting such a connection setup and scheduled?","","11","","12:45:32 - Jenny Presnell : Yes
12:45:39 - Jenny Presnell : Librarians have subject specialties
12:45:51 - Jenny Presnell : what is your area/subject
12:45:58 - Jenny Presnell : and I can point you in the right direction
12:46:40 - Patron : Educational Leadership
12:47:22 - Jenny Presnell : <a href=""https://libguides.lib.miamioh.edu/edl"" target=""_blank"">https://libguides.lib.miamioh.edu/edl</a>
12:47:57 - Patron : My focus will be within this department, but I am studying Dialogue, so Communications and Social Science/Sociology may also be applicable.
12:48:01 - Jenny Presnell : Jaclyn is your subject specialist --- contact her and she will be glad to help you get started
12:48:22 - Patron : Excellent.
12:48:26 - Patron : Thank you very much!
12:48:30 - Jenny Presnell : good luck!
","","0","53603954"
"11887650","Patron","","76.35.110.198","Chrome (131.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Ginny Boehme","2025-03-31 13:09:40","10","200","None","0","","Are you student/faculty/staff?: student","","","How do I gain access to this NYT article through the Miami library? https://www.nytimes.com/2014/03/26/us/trying-to-close-a-knowledge-gap-word-by-word.html?smid=fb-share&amp;_r=1","","4","","13:09:57 - Ginny Boehme : let me see, please hold
13:10:57 - Ginny Boehme : You will need to sign up for a NYT group pass while on-campus: <a href=""https://libguides.lib.miamioh.edu/newspapers/nyt"" target=""_blank"">https://libguides.lib.miamioh.edu/newspapers/nyt</a>
13:11:45 - Patron : thank you!
13:13:17 - Ginny Boehme : you're welcome!
","","0","53605254"
"11888631","Patron","","134.53.242.19","Chrome (134.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/about/locations/art-arch/",".Slide-out (Proactive live)","Reference","Stefanie Hilles","2025-03-31 14:53:39","5","318","None","4","","Are you student/faculty/staff?: student","","","Is there a way for me to specifically look at art/artwork in the art and arch. library only?","1. Department: Reference
 User: Jenny Presnell

","16","","14:53:51 - Jenny Presnell : ah
14:54:01 - Jenny Presnell : the art librarian is on chat with me
14:54:09 - Jenny Presnell : I'll transfer you to her
14:54:12 - Patron : Thank you
14:54:13 - Jenny Presnell : hold on
14:55:37 - Stefanie Hilles : Hi! What can I help you with?
14:55:52 - Patron : Good afternoon! Is there a way for me to specifically look at art/artwork in the art and arch. library only?
14:56:21 - Stefanie Hilles : I am not quite sure what you mean. Do you want to limit your book search to books at the art and architecture library?
14:56:54 - Patron : Yes, sorry. I am specifically trying to look for art work or text that is only in the art and architecture library for an assignment.
14:57:50 - Stefanie Hilles : Well, all of our artwork that is currently hung was made by students but if you're looking to limit your book selection, you can do that under the advanced search in the classic catalog. Hold on and I will get the link
14:58:14 - Stefanie Hilles : <a href=""https://holmes.lib.miamioh.edu/screens/fullmenu.html"" target=""_blank"">https://holmes.lib.miamioh.edu/screens/fullmenu.html</a>
14:58:27 - Stefanie Hilles : Under location, you can choose art and architecture
14:58:34 - Patron : Ok, thank you so much!
14:58:46 - Stefanie Hilles : No problem! Anything else I can help you with today?
14:58:57 - Patron : That's it. THanks again!
14:59:09 - Stefanie Hilles : Of course! Have a nice day!
","","0","53608609"
"11889012","Patron","","134.53.242.36","Chrome (134.0.0.0)","Macintosh","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36","https://www.lib.miamioh.edu/",".Slide-out (Proactive live)","Reference","Abigail Morgan","2025-03-31 15:35:45","4","223","None","0","","Are you student/faculty/staff?: Student","","","I have a question about citing a PDF reference for 2 different sources in MLA","","8","","15:36:06 - Abigail Morgan : Sure, I am happy to try to answer that
15:36:37 - Patron : Hello! I am looking to cite 2 different PDFs and was wondering if you could take a look and let me know if the references are okay? I am not sure whether I should include page numbers in the reference page entry or just the in-text citations. The internet seems ot say just the in-text, but I am not sure
15:36:49 - Patron : Canadian Centre for Cyber Security. “Cyber Threat Bulletin: Cyber Threat Activity Related to the Russian Invasion of Ukraine.” 22 June 2022, <a href=""https://www.cyber.gc.ca/sites/default/files/cyber-threat-activity-associated-russian-invasion-ukraine-e.pdf"" target=""_blank"">https://www.cyber.gc.ca/sites/default/files/cyber-threat-activity-associated-russian-invasion-ukraine-e.pdf</a>.
15:37:02 - Patron : Connell, Michael and Sarah Volger. “Russia’s Approach to Cyber Warfare.” CNA Analysis &amp; Solutions, 3 Mar. 2017, <a href=""https://www.cna.org/archive/CNA_Files/pdf/dop-2016-u-014231-1rev.pdf"" target=""_blank"">https://www.cna.org/archive/CNA_Files/pdf/dop-2016-u-014231-1rev.pdf</a>.
15:37:59 - Abigail Morgan : Yes, you only need to cite the actual page numbers in the in text citation so like, (Connell and Volger, 2017, pg. 2) 
15:39:29 - Abigail Morgan : Your citations look good for the reference list
15:39:40 - Patron : Great! Thank you.
15:39:49 - Abigail Morgan : You're welcome!
","","0","53610248"
